name,api success fail
9c8a1391f27c66c7cdf5b780aff1898dde906ff2.exe,"NtOpenSection 0 3,GetVolumePathNameW 2 0,GetForegroundWindow 1226 0,GetFileVersionInfoSizeW 2 0,GetAdaptersAddresses 2 2,GetFileAttributesW 24 8,NtReadVirtualMemory 10 0,InternetGetConnectedStateExA 1 0,RegOpenKeyExW 122 37,NtDelayExecution 475 0,SetErrorMode 18 0,GetFileInformationByHandle 1 0,RegOpenKeyExA 77 7,GetCursorPos 152 0,CertCreateCertificateContext 2 0,GetTempPathW 1 0,NtCreateFile 39 9,GetSystemTimeAsFileTime 43 0,GlobalMemoryStatusEx 3 0,LoadResource 55 0,SetFileAttributesW 1 0,sendto 7 0,NtQueryInformationFile 8 0,RegCreateKeyExW 538 0,DeviceIoControl 2 0,NtQueryKey 496 2,OpenServiceA 2 0,WriteProcessMemory 264 0,RegQueryValueExA 0 77,EnumWindows 11 0,OpenServiceW 2 0,LookupPrivilegeValueW 1 0,NtQueryValueKey 209 141,getsockname 4 0,RegQueryValueExW 27 58,CreateActCtxW 3 1,NtDeviceIoControlFile 24 1,NtReadFile 17 3,NtWriteFile 6 0,LdrGetDllHandle 4205 19,NtQuerySystemInformation 215 0,NtSetValueKey 10 0,CreateDirectoryExW 1 0,CreateThread 11 0,GetSystemDirectoryW 4 0,LoadStringW 27 0,GetVolumeNameForVolumeMountPointW 4 3,NtProtectVirtualMemory 231 0,CoInitializeEx 9 4,RegDeleteValueW 0 1,GlobalMemoryStatus 212 0,socket 12 0,RegSetValueExW 515 0,LdrGetProcedureAddress 6116 0,NtOpenThread 4 0,CopyFileW 1 0,NtEnumerateKey 2 1,NtOpenDirectoryObject 3 0,LdrLoadDll 96 0,UuidCreate 5 0,WriteConsoleW 1 0,CreateToolhelp32Snapshot 24 0,CoUninitialize 18 0,RegCloseKey 739 0,LookupAccountSidW 58 58,GetBestInterfaceEx 1 1,GetNativeSystemInfo 2 0,NtCreateKey 3 0,MoveFileWithProgressW 1 0,WSAStartup 5 0,NtTerminateProcess 2 4,SendNotifyMessageW 2 0,CryptCreateHash 8 0,CreateRemoteThread 3 5,GetSystemMetrics 265 0,NtCreateThreadEx 3 0,GetFileSize 0 7,InternetQueryOptionA 1 0,NtAllocateVirtualMemory 126 0,ReadProcessMemory 113 0,CreateDirectoryW 2 4,DeleteFileW 3 0,SHGetFolderPathW 25 0,listen 2 0,GetComputerNameW 1 0,NtResumeThread 10 0,GetFileSizeEx 4 0,CoCreateInstance 31 2,CryptAcquireContextW 8 0,CryptDecodeObjectEx 83 0,FindFirstFileExW 17 4,closesocket 8 0,NtCreateSection 8 0,NtOpenMutant 0 11,GetFileType 14 0,CreateProcessInternalW 2 0,NtDuplicateObject 46 0,GetSystemWindowsDirectoryA 1 0,DrawTextExW 34 0,InternetCrackUrlW 1 0,GetSystemInfo 8 0,FindWindowW 3 1,NtClose 2774 6,RegDeleteKeyW 0 1,NtOpenProcess 597 24,CryptHashData 28 0,NtFreeVirtualMemory 36 0,Process32NextW 772 24,SizeofResource 54 0,SetFileTime 2 0,NtMapViewOfSection 10 0,Process32FirstW 24 0,GetKeyState 652 0,LdrUnloadDll 31 0,CertOpenStore 4 0,NtOpenFile 13 0,SetFilePointer 28 0,NtUnmapViewOfSection 14 0,NtQueryDirectoryFile 7 7,SetUnhandledExceptionFilter 0 1,__exception__ 1 0,NtQueryAttributesFile 2 0,NtCreateMutant 752 0,GetAddrInfoW 0 1,bind 4 0,NtOpenKey 99 38,OpenSCManagerW 2 0,FindResourceW 55 0,CertControlStore 10 0,GetFileVersionInfoW 2 0,NtOpenKeyEx 191 208,OpenSCManagerA 2 0,"
8ecb96b7aa081cee9c6e94954261a1c8274f371d.exe,"GetNativeSystemInfo 1 0,NtOpenSection 0 3,RegCloseKey 65 0,NtReadFile 2 0,NtDuplicateObject 5 0,GetSystemInfo 2 0,RegQueryValueExA 26 43,WSAStartup 1 0,LookupPrivilegeValueW 8 0,NtClose 42 0,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 1 3,NtOpenDirectoryObject 1 0,FindFirstFileExW 8 167,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 4 1,NtDelayExecution 4 0,connect 0 3,NtAllocateVirtualMemory 29 1,RegOpenKeyExA 62 363,LdrGetDllHandle 705 2,NtFreeVirtualMemory 4 0,NtQuerySystemInformation 1 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,NtUnmapViewOfSection 1 0,CoCreateInstance 1 0,GetSystemDirectoryW 2 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 6 78,GetSystemTimeAsFileTime 2 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 14 2,closesocket 3 0,NtCreateMutant 4 0,NtProtectVirtualMemory 3 0,SHGetFolderPathW 164 0,NtCreateSection 4 0,socket 4 0,GetUserNameA 2 0,NtOpenKey 3 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 848 0,RegSetValueExA 1 0,StartServiceA 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 31 0,GetSystemWindowsDirectoryW 1 0,InternetCrackUrlA 8 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtQueryValueKey 0 3,"
2f0f0ebe0fafc37f14e6707ec5de76183486defb.exe,"GetNativeSystemInfo 3 0,NtOpenSection 0 3,RegCloseKey 74 0,NtReadFile 2 0,NtDuplicateObject 8 0,GetSystemInfo 2 0,RegQueryValueExA 26 49,WSAStartup 1 0,gethostbyname 0 4,LookupPrivilegeValueW 8 0,NtQueryValueKey 0 2,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 1 3,NtFreeVirtualMemory 5 0,FindFirstFileExW 8 194,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 7 18,NtDelayExecution 5 0,NtAllocateVirtualMemory 30 0,RegOpenKeyExA 66 420,LdrGetDllHandle 1737 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,CoCreateInstance 1 0,NtUnmapViewOfSection 1 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 971 78,GetSystemTimeAsFileTime 1 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 16 4,closesocket 4 0,NtCreateMutant 4 0,SHGetFolderPathW 188 0,NtCreateSection 4 0,socket 5 0,GetUserNameA 2 0,NtOpenKey 2 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 1868 0,RegSetValueExA 1 0,StartServiceA 1 0,NtOpenDirectoryObject 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 28 0,GetSystemWindowsDirectoryW 1 0,InternetCrackUrlA 10 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtClose 1020 0,"
0cf024bd2e9f5ac3a73ef9511042f8c1d16e743a.exe,"GetNativeSystemInfo 3 0,NtOpenSection 0 3,RegCloseKey 74 0,NtReadFile 2 0,NtDuplicateObject 8 0,GetSystemInfo 2 0,RegQueryValueExA 26 49,WSAStartup 1 0,gethostbyname 0 4,LookupPrivilegeValueW 8 0,NtQueryValueKey 0 2,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 1 3,NtFreeVirtualMemory 5 0,FindFirstFileExW 8 194,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 7 18,NtDelayExecution 5 0,NtAllocateVirtualMemory 17 0,RegOpenKeyExA 66 420,LdrGetDllHandle 1737 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,CoCreateInstance 1 0,NtUnmapViewOfSection 1 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 971 78,GetSystemTimeAsFileTime 1 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 16 4,closesocket 4 0,NtCreateMutant 4 0,SHGetFolderPathW 188 0,NtCreateSection 4 0,socket 5 0,GetUserNameA 2 0,NtOpenKey 2 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 1868 0,RegSetValueExA 1 0,StartServiceA 1 0,NtOpenDirectoryObject 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 28 0,GetSystemWindowsDirectoryW 1 0,InternetCrackUrlA 10 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtClose 1020 0,"
23dea8fbd7bceafebc3be1eb6346ef4e7eaf5a18.exe,"GetNativeSystemInfo 1 0,NtOpenSection 0 3,RegCloseKey 64 0,NtReadFile 2 0,NtDuplicateObject 5 0,GetSystemInfo 2 0,RegQueryValueExA 26 43,WSAStartup 1 0,GetSystemWindowsDirectoryW 1 0,NtQueryValueKey 0 2,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 0 3,NtFreeVirtualMemory 5 0,FindFirstFileExW 8 167,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 3 1,NtDelayExecution 4 0,connect 0 3,NtAllocateVirtualMemory 17 0,RegOpenKeyExA 62 363,LdrGetDllHandle 703 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,CoCreateInstance 1 0,NtUnmapViewOfSection 1 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 6 78,GetSystemTimeAsFileTime 1 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 14 2,closesocket 3 0,NtCreateMutant 4 0,SHGetFolderPathW 164 0,NtCreateSection 4 0,socket 4 0,GetUserNameA 2 0,NtOpenKey 2 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 843 0,RegSetValueExA 1 0,StartServiceA 1 0,NtOpenDirectoryObject 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 29 0,LookupPrivilegeValueW 8 0,InternetCrackUrlA 8 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtClose 39 0,"
11b1dd8a414487bae7d7c66a3acc134f1c87ebe1.exe,"NtOpenSection 0 3,GetVolumePathNameW 2 0,GetForegroundWindow 1176 0,GetFileVersionInfoSizeW 2 0,GetAdaptersAddresses 2 2,GetFileAttributesW 24 8,NtReadVirtualMemory 10 0,InternetGetConnectedStateExA 1 0,RegOpenKeyExW 122 37,NtDelayExecution 432 0,SetErrorMode 18 0,GetFileInformationByHandle 1 0,RegOpenKeyExA 77 7,GetCursorPos 117 0,CertCreateCertificateContext 2 0,GetTempPathW 1 0,NtCreateFile 37 9,GetSystemTimeAsFileTime 46 0,GlobalMemoryStatusEx 3 0,LoadResource 58 0,SetFileAttributesW 1 0,sendto 6 0,NtQueryInformationFile 8 0,RegCreateKeyExW 545 0,DeviceIoControl 2 0,NtQueryKey 334 2,OpenServiceA 2 0,WriteProcessMemory 264 0,RegQueryValueExA 0 77,EnumWindows 10 0,OpenServiceW 2 0,NtSetValueKey 6 0,LookupPrivilegeValueW 1 0,NtQueryValueKey 186 135,getsockname 4 0,RegQueryValueExW 29 58,CreateActCtxW 3 2,NtDeviceIoControlFile 24 1,NtReadFile 17 3,NtWriteFile 6 0,LdrGetDllHandle 4206 23,NtQuerySystemInformation 215 0,NtEnumerateValueKey 0 2,CreateDirectoryExW 1 0,CreateThread 11 0,GetSystemDirectoryW 9 0,LoadStringW 24 0,GetVolumeNameForVolumeMountPointW 4 3,NtProtectVirtualMemory 237 0,CoInitializeEx 9 0,RegDeleteValueW 0 1,GlobalMemoryStatus 210 0,socket 12 0,RegSetValueExW 522 0,LdrGetProcedureAddress 6198 0,NtOpenThread 4 0,CopyFileW 1 0,NtEnumerateKey 4 3,LdrLoadDll 104 0,UuidCreate 6 0,WriteConsoleW 1 0,CreateToolhelp32Snapshot 23 0,CoUninitialize 16 0,RegCloseKey 748 0,LookupAccountSidW 58 58,GetBestInterfaceEx 1 1,GetNativeSystemInfo 2 0,NtCreateKey 3 0,MoveFileWithProgressW 1 0,WSAStartup 5 0,NtTerminateProcess 2 4,CryptCreateHash 7 0,CreateRemoteThread 3 5,GetSystemMetrics 658 3,NtCreateThreadEx 3 0,GetFileSize 0 7,InternetQueryOptionA 1 0,NtAllocateVirtualMemory 131 0,ReadProcessMemory 113 0,CreateDirectoryW 2 4,DeleteFileW 3 0,SHGetFolderPathW 25 0,listen 2 0,GetComputerNameW 1 0,NtResumeThread 10 0,GetFileSizeEx 4 0,CoCreateInstance 21 2,CryptAcquireContextW 7 0,CryptDecodeObjectEx 83 0,FindFirstFileExW 17 4,closesocket 8 0,NtCreateSection 8 0,NtOpenMutant 0 11,GetFileType 14 0,CreateProcessInternalW 2 0,NtDuplicateObject 44 0,GetSystemWindowsDirectoryA 1 0,DrawTextExW 30 0,InternetCrackUrlW 1 0,GetSystemInfo 8 0,FindWindowW 3 1,NtClose 2619 6,NtOpenProcess 563 23,CryptHashData 25 0,NtOpenDirectoryObject 3 0,Process32NextW 734 23,SizeofResource 55 0,SetFileTime 2 0,NtMapViewOfSection 10 0,Process32FirstW 23 0,GetKeyState 616 0,LdrUnloadDll 33 0,CertOpenStore 4 0,NtOpenFile 13 0,SetFilePointer 28 0,NtUnmapViewOfSection 14 0,NtQueryDirectoryFile 7 7,SetUnhandledExceptionFilter 0 1,__exception__ 1 0,NtFreeVirtualMemory 37 0,NtQueryAttributesFile 2 0,NtCreateMutant 716 0,GetAddrInfoW 0 1,FindResourceExW 2 0,bind 4 0,NtOpenKey 111 56,OpenSCManagerW 2 0,FindResourceW 56 0,CertControlStore 10 0,GetFileVersionInfoW 2 0,NtOpenKeyEx 163 126,OpenSCManagerA 2 0,"
9c139a17355443940014443e4df5c66fc6bb346e.exe,"NtOpenSection 0 3,GetVolumePathNameW 2 0,GetForegroundWindow 1207 0,GetFileVersionInfoSizeW 2 0,GetAdaptersAddresses 2 2,GetFileAttributesW 25 3,NtReadVirtualMemory 10 0,InternetGetConnectedStateExA 1 0,RegOpenKeyExW 150 49,NtDelayExecution 456 0,SetErrorMode 18 0,GetFileInformationByHandle 1 0,RegOpenKeyExA 77 7,GetCursorPos 133 0,CertCreateCertificateContext 2 0,GetTempPathW 1 0,NtCreateFile 40 7,GetSystemTimeAsFileTime 46 0,GlobalMemoryStatusEx 3 0,LoadResource 55 0,SetFileAttributesW 1 0,sendto 7 0,NtQueryInformationFile 9 0,RegCreateKeyExW 556 0,DeviceIoControl 2 0,NtQueryKey 496 2,OpenServiceA 2 0,WriteProcessMemory 264 0,RegQueryValueExA 0 77,EnumWindows 11 0,OpenServiceW 2 0,NtQueryValueKey 209 141,getsockname 4 0,RegQueryValueExW 52 160,CreateActCtxW 3 1,NtDeviceIoControlFile 24 1,NtReadFile 17 3,NtWriteFile 6 0,LdrGetDllHandle 4283 19,NtQuerySystemInformation 217 0,NtSetValueKey 10 0,CreateDirectoryExW 1 0,CreateThread 11 0,GetSystemDirectoryW 4 0,LoadStringW 27 0,GetVolumeNameForVolumeMountPointW 4 3,NtProtectVirtualMemory 231 0,CoInitializeEx 9 4,RegDeleteValueW 0 1,GlobalMemoryStatus 214 0,socket 12 0,RegSetValueExW 533 0,LdrGetProcedureAddress 6221 0,NtOpenThread 4 0,CopyFileW 1 0,NtEnumerateKey 2 1,NtOpenDirectoryObject 3 0,LdrLoadDll 104 0,UuidCreate 5 0,WriteConsoleW 1 0,CreateToolhelp32Snapshot 24 0,CoUninitialize 18 0,RegCloseKey 785 0,LookupAccountSidW 58 58,GetBestInterfaceEx 1 1,GetNativeSystemInfo 4 0,NtCreateKey 3 0,WSAStartup 5 0,NtTerminateProcess 2 4,SendNotifyMessageW 2 0,CryptCreateHash 8 0,CreateRemoteThread 3 5,GetSystemMetrics 445 0,NtCreateThreadEx 3 0,GetFileSize 0 7,InternetQueryOptionA 1 0,NtAllocateVirtualMemory 127 0,ReadProcessMemory 112 0,CreateDirectoryW 1 4,DeleteFileW 3 0,SHGetFolderPathW 23 0,listen 2 0,GetComputerNameW 1 0,NtResumeThread 10 0,GetFileSizeEx 3 0,CoCreateInstance 31 2,CryptAcquireContextW 8 0,CryptDecodeObjectEx 83 0,FindFirstFileExW 25 4,closesocket 8 0,GetFileInformationByHandleEx 2 0,SetFileInformationByHandle 1 0,NtCreateSection 8 0,NtOpenMutant 0 10,GetFileType 14 0,CreateProcessInternalW 2 0,NtDuplicateObject 50 0,GetSystemWindowsDirectoryA 1 0,DrawTextExW 20 0,InternetCrackUrlW 1 0,GetSystemInfo 8 0,FindWindowW 3 1,NtClose 2759 6,RegDeleteKeyW 0 1,NtOpenProcess 597 24,CryptHashData 28 0,NtFreeVirtualMemory 29 0,Process32NextW 770 24,SizeofResource 54 0,NtMapViewOfSection 10 0,Process32FirstW 24 0,GetKeyState 624 0,LdrUnloadDll 29 0,CertOpenStore 4 0,NtOpenFile 10 0,SetFilePointer 28 0,NtUnmapViewOfSection 14 0,NtQueryDirectoryFile 13 14,SetUnhandledExceptionFilter 0 1,__exception__ 1 0,NtQueryAttributesFile 2 0,NtCreateMutant 747 0,GetAddrInfoW 0 1,bind 4 0,NtOpenKey 103 38,OpenSCManagerW 2 0,FindResourceW 55 0,CertControlStore 10 0,GetFileVersionInfoW 2 0,NtOpenKeyEx 191 208,OpenSCManagerA 2 0,"
0aad95485aae806bbebbad6d6fc8a57530e84be2.exe,"GetNativeSystemInfo 3 0,NtOpenSection 0 3,RegCloseKey 74 0,NtReadFile 2 0,NtDuplicateObject 8 0,GetSystemInfo 2 0,RegQueryValueExA 26 49,WSAStartup 1 0,gethostbyname 0 4,LookupPrivilegeValueW 8 0,NtQueryValueKey 0 2,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 1 3,NtFreeVirtualMemory 6 0,FindFirstFileExW 8 194,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 7 18,NtDelayExecution 5 0,NtAllocateVirtualMemory 18 0,RegOpenKeyExA 66 420,LdrGetDllHandle 1737 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,CoCreateInstance 1 0,NtUnmapViewOfSection 1 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 971 78,GetSystemTimeAsFileTime 1 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 16 4,closesocket 4 0,NtCreateMutant 4 0,SHGetFolderPathW 188 0,NtCreateSection 4 0,socket 5 0,GetUserNameA 2 0,NtOpenKey 2 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 1868 0,RegSetValueExA 1 0,StartServiceA 1 0,NtOpenDirectoryObject 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 28 0,GetSystemWindowsDirectoryW 1 0,InternetCrackUrlA 10 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtClose 1020 0,"
6f78650b474495a779ab07ae5823d7bc15a9ee9e.exe,"GetNativeSystemInfo 1 0,NtOpenSection 0 3,RegCloseKey 64 0,NtReadFile 2 0,NtDuplicateObject 5 0,GetSystemInfo 2 0,RegQueryValueExA 26 43,WSAStartup 1 0,GetSystemWindowsDirectoryW 1 0,NtQueryValueKey 0 2,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 0 3,NtFreeVirtualMemory 5 0,FindFirstFileExW 8 167,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 3 1,NtDelayExecution 4 0,connect 0 3,NtAllocateVirtualMemory 17 0,RegOpenKeyExA 62 363,LdrGetDllHandle 703 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,CoCreateInstance 1 0,NtUnmapViewOfSection 1 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 6 78,GetSystemTimeAsFileTime 1 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 14 2,closesocket 3 0,NtCreateMutant 4 0,SHGetFolderPathW 164 0,NtCreateSection 4 0,socket 4 0,GetUserNameA 2 0,NtOpenKey 2 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 843 0,RegSetValueExA 1 0,StartServiceA 1 0,NtOpenDirectoryObject 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 29 0,LookupPrivilegeValueW 8 0,InternetCrackUrlA 8 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtClose 39 0,"
5ec731eb9f5dd23c78da2d32b58ccc4c60d4a727.exe,"GetNativeSystemInfo 1 0,NtOpenSection 0 3,RegCloseKey 64 0,NtReadFile 2 0,NtDuplicateObject 5 0,GetSystemInfo 2 0,RegQueryValueExA 26 43,WSAStartup 1 0,GetSystemWindowsDirectoryW 1 0,NtQueryValueKey 0 2,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 0 3,NtFreeVirtualMemory 21 0,FindFirstFileExW 8 167,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 4 1,NtDelayExecution 4 0,connect 0 3,NtAllocateVirtualMemory 23 0,RegOpenKeyExA 59 362,LdrGetDllHandle 703 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,CoCreateInstance 1 0,NtUnmapViewOfSection 1 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 886 78,GetSystemTimeAsFileTime 1 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 14 2,closesocket 3 0,NtCreateMutant 4 0,SHGetFolderPathW 164 0,NtCreateSection 4 0,socket 4 0,GetUserNameA 2 0,NtOpenKey 2 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 844 0,RegSetValueExA 1 0,StartServiceA 1 0,NtOpenDirectoryObject 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 30 0,LookupPrivilegeValueW 8 0,InternetCrackUrlA 8 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtClose 921 0,"
28adcda399ce6acba1c00d9ad5950c5e168edbf3.exe,"GetNativeSystemInfo 1 0,NtOpenSection 0 3,RegCloseKey 64 0,NtReadFile 2 0,NtDuplicateObject 5 0,GetSystemInfo 2 0,RegQueryValueExA 26 43,WSAStartup 1 0,GetSystemWindowsDirectoryW 1 0,NtQueryValueKey 0 2,RegCreateKeyExA 2 0,GetFileAttributesW 23 0,OpenServiceW 2 0,RegQueryValueExW 0 3,NtFreeVirtualMemory 16 0,FindFirstFileExW 8 167,NtMapViewOfSection 4 0,GetFileSize 3 0,RegOpenKeyExW 3 1,NtDelayExecution 4 0,connect 0 3,NtAllocateVirtualMemory 23 0,RegOpenKeyExA 61 363,LdrGetDllHandle 703 0,OleInitialize 1 0,NtOpenFile 2 0,GetUserNameW 1 0,CoCreateInstance 1 0,NtUnmapViewOfSection 1 0,NtQueryDirectoryFile 8 8,SetUnhandledExceptionFilter 0 1,GetTempPathW 2 0,NtCreateFile 6 78,GetSystemTimeAsFileTime 1 0,CertOpenSystemStoreA 1 0,RegEnumKeyExA 14 2,closesocket 3 0,NtCreateMutant 4 0,SHGetFolderPathW 164 0,NtCreateSection 4 0,socket 4 0,GetUserNameA 2 0,NtOpenKey 2 0,NtOpenMutant 0 4,OpenSCManagerW 1 0,LdrGetProcedureAddress 844 0,RegSetValueExA 1 0,StartServiceA 1 0,NtOpenDirectoryObject 1 0,SetFileAttributesW 3 0,SetFileTime 3 0,LdrLoadDll 30 0,LookupPrivilegeValueW 8 0,InternetCrackUrlA 8 0,UuidCreate 1 0,NtQueryInformationFile 2 0,NtClose 39 0,"
13e336cab203819a7c76ab3ca08112a99b1b9cbc.exe,"NtOpenSection 0 3,GetVolumePathNameW 2 0,GetForegroundWindow 1246 0,GetFileVersionInfoSizeW 2 0,GetAdaptersAddresses 2 2,GetFileAttributesW 25 3,NtReadVirtualMemory 10 0,InternetGetConnectedStateExA 1 0,RegOpenKeyExW 150 49,NtDelayExecution 423 0,SetErrorMode 18 0,GetFileInformationByHandle 1 0,RegOpenKeyExA 77 7,GetCursorPos 112 0,CertCreateCertificateContext 2 0,GetTempPathW 1 0,NtCreateFile 40 7,GetSystemTimeAsFileTime 44 0,GlobalMemoryStatusEx 3 0,LoadResource 55 0,SetFileAttributesW 1 0,sendto 7 0,NtQueryInformationFile 9 0,RegCreateKeyExW 553 0,DeviceIoControl 2 0,NtQueryKey 324 2,OpenServiceA 2 0,WriteProcessMemory 264 0,RegQueryValueExA 0 77,EnumWindows 10 0,OpenServiceW 2 0,NtQueryValueKey 178 120,getsockname 4 0,RegQueryValueExW 52 160,CreateActCtxW 3 1,NtDeviceIoControlFile 24 1,NtReadFile 17 3,NtWriteFile 6 0,LdrGetDllHandle 4274 21,NtQuerySystemInformation 215 0,NtSetValueKey 6 0,CreateDirectoryExW 1 0,CreateThread 11 0,GetSystemDirectoryW 4 0,LoadStringW 26 0,GetVolumeNameForVolumeMountPointW 4 3,NtProtectVirtualMemory 231 0,CoInitializeEx 9 0,RegDeleteValueW 0 1,GlobalMemoryStatus 212 0,socket 12 0,RegSetValueExW 530 0,LdrGetProcedureAddress 6205 0,NtOpenThread 4 0,CopyFileW 1 0,NtEnumerateKey 2 1,NtOpenDirectoryObject 3 0,LdrLoadDll 107 0,UuidCreate 6 0,WriteConsoleW 1 0,CreateToolhelp32Snapshot 24 0,CoUninitialize 15 0,RegCloseKey 780 0,LookupAccountSidW 58 58,GetBestInterfaceEx 1 1,GetNativeSystemInfo 4 0,NtCreateKey 3 0,WSAStartup 5 0,NtTerminateProcess 3 6,CryptCreateHash 8 0,CreateRemoteThread 3 5,GetSystemMetrics 554 0,NtCreateThreadEx 3 0,GetFileSize 0 7,InternetQueryOptionA 1 0,NtAllocateVirtualMemory 126 0,ReadProcessMemory 112 0,CreateDirectoryW 1 4,DeleteFileW 3 0,SHGetFolderPathW 23 0,listen 2 0,GetComputerNameW 1 0,NtResumeThread 10 0,GetFileSizeEx 3 0,CoCreateInstance 21 2,CryptAcquireContextW 8 0,CryptDecodeObjectEx 83 0,FindFirstFileExW 17 4,closesocket 8 0,GetFileInformationByHandleEx 2 0,SetFileInformationByHandle 1 0,NtCreateSection 8 0,NtOpenMutant 0 10,GetFileType 14 0,CreateProcessInternalW 2 0,NtDuplicateObject 48 0,GetSystemWindowsDirectoryA 1 0,DrawTextExW 20 0,InternetCrackUrlW 1 0,GetSystemInfo 8 0,FindWindowW 2 1,NtClose 2660 6,NtOpenProcess 571 24,CryptHashData 28 0,NtFreeVirtualMemory 36 0,Process32NextW 746 24,SizeofResource 54 0,NtMapViewOfSection 10 0,Process32FirstW 24 0,GetKeyState 653 0,LdrUnloadDll 31 0,CertOpenStore 4 0,NtOpenFile 10 0,SetFilePointer 28 0,NtUnmapViewOfSection 17 0,NtQueryDirectoryFile 5 6,SetUnhandledExceptionFilter 0 1,NtQueryAttributesFile 2 0,NtCreateMutant 725 0,GetAddrInfoW 0 1,bind 4 0,NtOpenKey 88 38,OpenSCManagerW 2 0,FindResourceW 55 0,CertControlStore 10 0,GetFileVersionInfoW 2 0,NtOpenKeyEx 157 122,OpenSCManagerA 2 0,"
